Latitude,Longitude,Primary Type,Hour,Month
41.9104445,-87.753673327,ROBBERY,0,3
41.871934623,-87.69966662,ROBBERY,23,2
41.945850524,-87.649443378,ROBBERY,1,3
41.885925355,-87.706267289,ROBBERY,23,2
41.961896039,-87.710714571,ROBBERY,21,2
41.890013771,-87.631705393,THEFT,0,2
41.886341244,-87.712098747,THEFT,18,2
41.882381731,-87.629412971,THEFT,17,2
41.872055899,-87.746236433,ROBBERY,10,2
41.93374417,-87.644581852,THEFT,13,2
41.883175772,-87.641765096,ROBBERY,17,2
41.886930779,-87.632855562,ROBBERY,14,2
41.910239494,-87.694846269,THEFT,12,2
41.885753285,-87.626996239,THEFT,17,2
41.66861269,-87.622336658,ROBBERY,7,2
41.896265798,-87.655574,THEFT,15,2
41.751148783,-87.613177291,ROBBERY,21,2
41.875690707,-87.760097428,ROBBERY,12,2
41.808682769,-87.630898966,THEFT,8,2
41.859918745,-87.720111252,ROBBERY,10,2
41.885888079,-87.627942238,ROBBERY,1,2
41.881883933,-87.640060441,THEFT,16,2
41.88101601,-87.702279602,ROBBERY,9,2
41.858372615,-87.712751284,ROBBERY,9,2
41.89167739,-87.627327632,ROBBERY,0,2
41.983648656,-87.658627653,THEFT,6,2
41.876360139,-87.705989943,ROBBERY,5,2
41.866331725,-87.666379171,ROBBERY,9,2
41.927992712,-87.641913321,ROBBERY,3,2
41.931352455,-87.76016528,ROBBERY,18,2
41.896613583,-87.769669637,ROBBERY,5,2
41.830057826,-87.682599578,ROBBERY,5,2
41.991126304,-87.694553518,ROBBERY,23,2
41.749425751,-87.607135255,THEFT,22,2
41.807002522,-87.612614456,ROBBERY,22,2
41.851441769,-87.632791435,THEFT,13,2
41.712359904,-87.62009309,ROBBERY,0,2
41.975526971,-87.728771092,THEFT,22,2
41.998015573,-87.673923454,ROBBERY,18,2
41.992181619,-87.700281471,ROBBERY,17,2
41.758992252,-87.586143265,THEFT,15,2
41.758579621,-87.562727773,THEFT,10,2
41.891412551,-87.647934597,THEFT,18,2
41.891924971,-87.629660784,THEFT,13,2
41.890430903,-87.647607205,ROBBERY,13,2
41.885577616,-87.65243323,ROBBERY,23,2
41.946269452,-87.655765097,ROBBERY,1,2
41.950974288,-87.747247947,ROBBERY,12,2
41.985877985,-87.699247832,ROBBERY,11,2
41.780259844,-87.700734965,ROBBERY,23,2
41.842558654,-87.635956411,ROBBERY,19,2
41.892631803,-87.618362824,THEFT,12,2
41.903201873,-87.676593393,ROBBERY,21,2
41.836126824,-87.618221478,ROBBERY,18,2
41.884496941,-87.625743121,ROBBERY,16,2
41.881556538,-87.627758535,ROBBERY,19,2
41.74719631,-87.602638387,ROBBERY,1,2
41.739337806,-87.640031226,ROBBERY,21,2
41.895092447,-87.661378646,ROBBERY,22,2
41.913175448,-87.711783489,ROBBERY,23,2
41.730269298,-87.619206266,ROBBERY,22,2
41.925398449,-87.652311296,ROBBERY,23,2
41.935613969,-87.653959405,THEFT,22,2
41.77818088,-87.699461203,ROBBERY,21,2
41.70469929,-87.618573767,ROBBERY,19,2
41.6474468,-87.617234833,ROBBERY,19,2
41.921606937,-87.665565006,THEFT,14,2
41.968329005,-87.719991913,ROBBERY,23,2
41.897895128,-87.624096605,THEFT,15,2
41.884483968,-87.628989611,THEFT,19,2
41.860682363,-87.725926136,ROBBERY,17,2
41.852123965,-87.679131253,ROBBERY,17,2
41.659934722,-87.642530377,ROBBERY,1,2
41.880775433,-87.627029031,THEFT,12,2
41.903365107,-87.665876343,ROBBERY,21,2
41.846534533,-87.688950857,ROBBERY,21,2
41.72236078,-87.625066872,ROBBERY,12,2
41.879692556,-87.731279953,ROBBERY,12,2
41.751164599,-87.612198632,ROBBERY,20,2
41.80120956,-87.676256881,ROBBERY,2,2
41.759012808,-87.560215615,ROBBERY,21,2
41.944474358,-87.652916995,ROBBERY,23,2
41.890464277,-87.654610654,ROBBERY,22,2
41.893387387,-87.621160453,THEFT,13,2
41.897895128,-87.624096605,THEFT,17,2
41.777198547,-87.664157893,ROBBERY,20,2
41.935445124,-87.725158445,ROBBERY,18,2
41.945399005,-87.702883837,ROBBERY,20,2
41.884162337,-87.624439467,ROBBERY,14,2
41.885191719,-87.624486846,THEFT,15,2
41.771120742,-87.659132842,ROBBERY,2,2
41.865502446,-87.721493359,ROBBERY,13,2
41.836242733,-87.725555473,THEFT,15,2
41.934431662,-87.714726802,ROBBERY,12,2
41.777784824,-87.775484856,ROBBERY,13,2
41.751270452,-87.585822373,ROBBERY,23,2
41.994997473,-87.661704576,ROBBERY,0,2
42.018736516,-87.669569355,ROBBERY,0,2
41.929805843,-87.777135335,ROBBERY,23,2
41.765769173,-87.585914349,THEFT,17,2
41.882764906,-87.632386952,ROBBERY,18,2
41.740407803,-87.718054504,ROBBERY,19,2
41.900876082,-87.631358747,THEFT,8,2
41.768729167,-87.623384033,THEFT,8,2
41.904158267,-87.747345691,ROBBERY,3,2
41.871153661,-87.732035659,ROBBERY,6,2
41.752689332,-87.723339178,ROBBERY,6,2
41.879693076,-87.731379094,ROBBERY,4,2
41.886012928,-87.629505318,ROBBERY,3,2
41.852732872,-87.711176088,ROBBERY,22,2
41.718664218,-87.551025769,ROBBERY,1,2
41.79147867,-87.670584368,ROBBERY,2,2
41.821722813,-87.70265301,ROBBERY,3,2
41.872713129,-87.711558815,ROBBERY,1,2
41.910299712,-87.688923466,ROBBERY,20,2
41.78603009,-87.688706406,ROBBERY,0,2
41.736037583,-87.646167064,ROBBERY,20,2
41.918725393,-87.653389012,ROBBERY,22,2
41.861791657,-87.721389237,ROBBERY,23,2
41.895391144,-87.755612897,ROBBERY,21,2
41.915993062,-87.748207417,ROBBERY,19,2
41.88336939,-87.633860272,THEFT,18,2
41.90351448,-87.667498444,THEFT,17,2
41.922725838,-87.785721767,THEFT,6,2
41.680485272,-87.660259126,ROBBERY,20,2
41.695221499,-87.631219523,ROBBERY,16,2
41.779451037,-87.664530441,THEFT,18,2
41.729283399,-87.551237645,ROBBERY,17,2
41.743124136,-87.720007283,ROBBERY,14,2
41.873674325,-87.707143428,ROBBERY,16,2
41.671608725,-87.646578219,ROBBERY,13,2
41.751164599,-87.612198632,ROBBERY,8,2
41.884476226,-87.631310613,ROBBERY,11,2
41.877111469,-87.723714312,ROBBERY,20,2
41.737615074,-87.662806611,THEFT,14,2
41.784458992,-87.70130235,ROBBERY,2,2
41.819917801,-87.70278445,ROBBERY,4,2
41.885741029,-87.631711749,THEFT,12,2
41.881670033,-87.624353178,THEFT,13,2
41.918817288,-87.648534275,ROBBERY,3,2
41.806105713,-87.664902504,ROBBERY,11,2
41.891893286,-87.628074498,THEFT,15,2
41.789468425,-87.701003796,ROBBERY,5,2
41.873907046,-87.725430093,ROBBERY,5,2
41.871868304,-87.706584611,THEFT,0,2
41.883837353,-87.69636146,ROBBERY,20,2
41.935409279,-87.74675098,ROBBERY,4,2
41.875286899,-87.67649739,ROBBERY,0,2
41.692358646,-87.623096746,ROBBERY,20,2
41.861772429,-87.721385749,ROBBERY,17,2
41.765965607,-87.589966186,ROBBERY,20,2
41.716678956,-87.633850311,ROBBERY,20,2
41.882092818,-87.685711027,ROBBERY,21,2
41.743843899,-87.690033636,ROBBERY,19,2
41.735865656,-87.657900578,THEFT,19,2
41.885741029,-87.631711749,THEFT,15,2
41.876770736,-87.746277736,ROBBERY,22,2
41.767785899,-87.683328245,ROBBERY,18,2
41.749683042,-87.665847295,ROBBERY,7,2
41.749984573,-87.651302785,ROBBERY,9,2
41.908176407,-87.634618163,ROBBERY,2,2
41.892107641,-87.648988598,THEFT,17,2
41.938248896,-87.790124466,ROBBERY,14,2
41.883208727,-87.633164294,THEFT,12,2
41.978108446,-87.904122758,THEFT,16,2
41.777916579,-87.599290772,ROBBERY,14,2
41.7799566,-87.605921959,THEFT,12,2
41.894581495,-87.721164479,ROBBERY,13,2
41.868541914,-87.639235361,THEFT,12,2
41.816858964,-87.602899901,ROBBERY,17,2
41.910116718,-87.677444645,THEFT,14,2
41.92149065,-87.746231771,ROBBERY,11,2
41.903775756,-87.639324074,ROBBERY,6,2
41.867013845,-87.625822134,ROBBERY,15,2
41.902799827,-87.70981968,ROBBERY,9,2
41.761603489,-87.615197285,ROBBERY,0,2
42.019883291,-87.667150628,ROBBERY,22,2
41.875059174,-87.705954932,ROBBERY,21,2
41.895663907,-87.694675592,ROBBERY,7,2
41.935195786,-87.745786344,ROBBERY,23,2
41.742864471,-87.645090272,ROBBERY,13,2
41.885547749,-87.627934965,THEFT,8,2
41.779714951,-87.602870619,ROBBERY,19,2
41.882641723,-87.624390175,ROBBERY,19,2
41.878638996,-87.627691486,THEFT,19,2
41.878225414,-87.626928592,ROBBERY,18,2
41.970081553,-87.726516944,ROBBERY,21,2
41.851949553,-87.618995915,THEFT,17,2
41.89220305,-87.605590007,THEFT,21,2
41.722768379,-87.624410361,ROBBERY,6,2
41.765490384,-87.624189504,ROBBERY,12,2
41.900743703,-87.6281167,ROBBERY,18,2
41.882845612,-87.629429913,THEFT,16,2
41.760017113,-87.689234378,THEFT,18,2
41.892462168,-87.628655887,THEFT,16,2
41.909760125,-87.63466702,ROBBERY,1,2
41.736259984,-87.628068782,THEFT,17,2
41.97008868,-87.762690091,THEFT,15,2
41.765162688,-87.624896894,ROBBERY,16,2
41.892509386,-87.626069718,THEFT,15,2
41.768644317,-87.657549519,ROBBERY,2,2
41.762213878,-87.664962378,ROBBERY,14,2
41.808914825,-87.613854819,ROBBERY,19,2
41.727927879,-87.636102188,ROBBERY,14,2
41.828425299,-87.686542088,ROBBERY,13,2
41.874249283,-87.629208475,ROBBERY,13,2
41.886524557,-87.744282439,ROBBERY,11,2
41.786012237,-87.689927602,ROBBERY,21,2
41.773636189,-87.692511198,ROBBERY,7,2
41.866988841,-87.657205006,ROBBERY,7,2
41.689971124,-87.61956061,ROBBERY,1,2
41.868725088,-87.725277261,ROBBERY,4,2
41.821218828,-87.618479096,ROBBERY,1,2
41.927406868,-87.781007376,ROBBERY,11,2
41.934689147,-87.783678919,ROBBERY,8,2
41.937855061,-87.78348634,ROBBERY,16,2
41.907923085,-87.773133642,ROBBERY,12,2
41.78004955,-87.626082287,ROBBERY,7,2
41.678513612,-87.622674282,ROBBERY,3,2
41.880775433,-87.627029031,THEFT,21,2
41.783459478,-87.620555964,ROBBERY,2,2
41.879709389,-87.769744776,ROBBERY,1,2
42.010984785,-87.688934795,ROBBERY,2,2
41.964598306,-87.727495569,ROBBERY,18,2
41.750252696,-87.671338414,ROBBERY,14,2
41.885481891,-87.627935689,THEFT,16,2
41.729896938,-87.661674255,ROBBERY,15,2
41.866215343,-87.721894077,ROBBERY,7,2
41.949830896,-87.664094162,ROBBERY,13,2
41.880985865,-87.768150863,THEFT,13,2
41.945938561,-87.655496587,THEFT,21,2
41.755412283,-87.562256233,ROBBERY,21,2
41.896641522,-87.630876206,ROBBERY,21,2
41.927907861,-87.697503413,THEFT,8,2
41.896888586,-87.628203192,ROBBERY,22,2
41.903708614,-87.631437924,THEFT,16,2
41.756543074,-87.562686166,ROBBERY,21,2
41.968446906,-87.708775431,ROBBERY,0,2
41.871864859,-87.70695915,ROBBERY,23,2
41.871936415,-87.699494036,ROBBERY,22,2
41.796216157,-87.723245665,ROBBERY,17,2
41.833347056,-87.720302571,ROBBERY,17,2
41.814905391,-87.700540888,ROBBERY,16,2
41.942858703,-87.756820275,ROBBERY,19,2
41.878840427,-87.639582928,THEFT,8,2
41.942351064,-87.649344776,THEFT,1,2
41.780243493,-87.615319321,ROBBERY,23,2
41.950795948,-87.732390577,ROBBERY,21,2
41.881691019,-87.627760728,ROBBERY,14,2
41.90215894,-87.764507548,ROBBERY,12,2
41.894789245,-87.769788521,ROBBERY,11,2
41.858671609,-87.644833717,ROBBERY,12,2
41.872497397,-87.710742126,ROBBERY,10,2
41.751889626,-87.547822582,ROBBERY,11,2
41.88033698,-87.629365643,THEFT,18,1
41.820937993,-87.697682271,ROBBERY,22,2
41.794555987,-87.630576503,ROBBERY,11,2
41.971411403,-87.771595831,ROBBERY,12,2
41.927998524,-87.673208159,THEFT,12,2
41.874363279,-87.643013039,ROBBERY,5,2
41.758755102,-87.587234567,ROBBERY,23,2
41.969044846,-87.658300072,THEFT,0,2
41.873185004,-87.743795434,ROBBERY,3,2
41.872118081,-87.713165416,ROBBERY,20,2
41.93871642,-87.75547929,ROBBERY,12,2
41.743125083,-87.605007694,ROBBERY,17,2
41.75035324,-87.663590235,ROBBERY,20,2
41.872709251,-87.711856258,ROBBERY,19,2
41.877850233,-87.629290122,THEFT,18,2
41.884071054,-87.722197591,ROBBERY,11,2
41.880775433,-87.627029031,THEFT,18,2
41.868541914,-87.639235361,THEFT,16,2
41.88946287,-87.624222942,THEFT,16,2
41.923237925,-87.725509559,ROBBERY,13,2
41.877756484,-87.720642095,ROBBERY,5,2
41.924142132,-87.699370763,THEFT,0,2
41.898596525,-87.65758428,ROBBERY,12,2
41.902664731,-87.726608375,ROBBERY,10,2
41.747131364,-87.607545884,THEFT,20,2
41.878638996,-87.627691486,THEFT,10,2
41.840498755,-87.615633287,ROBBERY,22,2
41.876995379,-87.764745435,ROBBERY,23,2
41.731255642,-87.549894829,ROBBERY,0,2
41.883930075,-87.680136266,ROBBERY,23,2
41.658601587,-87.609627647,ROBBERY,20,2
41.852889466,-87.621870493,THEFT,18,2
41.881948161,-87.633457143,ROBBERY,22,2
41.749422998,-87.729981108,ROBBERY,16,2
41.816347842,-87.604519822,ROBBERY,20,2
41.810338477,-87.621241112,THEFT,15,2
41.97901126,-87.662424255,ROBBERY,19,2
41.876196982,-87.724108549,ROBBERY,9,2
41.994588742,-87.657522554,ROBBERY,1,2
41.920669402,-87.706133,ROBBERY,3,2
41.867414944,-87.627231186,THEFT,13,2
41.882841419,-87.70186871,ROBBERY,20,2
41.871781022,-87.713763476,ROBBERY,23,2
41.874060099,-87.705924314,ROBBERY,22,2
41.924474033,-87.746310985,ROBBERY,18,2
41.780164653,-87.688548837,ROBBERY,18,2
41.870867709,-87.713860414,ROBBERY,20,2
41.762252523,-87.683175168,ROBBERY,17,2
41.870550237,-87.715548719,ROBBERY,17,2
41.857469102,-87.666133553,ROBBERY,17,2
41.85102174,-87.618954852,THEFT,14,2
41.92795341,-87.668243923,THEFT,14,2
41.885740814,-87.630778959,THEFT,14,2
41.839177222,-87.654191406,ROBBERY,22,2
41.744935166,-87.601370502,THEFT,17,2
41.924523219,-87.723626967,ROBBERY,13,2
41.768382919,-87.644495002,ROBBERY,16,2
41.873635521,-87.710099544,ROBBERY,15,2
41.869898381,-87.718855684,ROBBERY,15,2
41.85826286,-87.718878985,ROBBERY,15,2
41.881492431,-87.62938601,ROBBERY,15,2
41.968444936,-87.667411054,ROBBERY,7,2
41.699175468,-87.643809642,ROBBERY,13,2
41.728139219,-87.656765261,ROBBERY,12,2
41.727707947,-87.551205466,ROBBERY,8,2
41.793929816,-87.630498998,THEFT,13,2
41.874345937,-87.726431997,ROBBERY,4,2
41.699078459,-87.720656669,ROBBERY,6,2
41.659137482,-87.608875108,ROBBERY,15,2
41.882424852,-87.624377884,THEFT,16,2
41.93991842,-87.653288878,THEFT,15,2
41.815966047,-87.704286917,ROBBERY,17,2
41.798854705,-87.685390881,ROBBERY,23,2
41.886780735,-87.676181354,ROBBERY,0,2
41.786499587,-87.649815884,ROBBERY,14,2
41.77175688,-87.662792084,ROBBERY,19,2
41.778099133,-87.633828531,THEFT,9,2
41.883659738,-87.632421239,THEFT,13,2
41.877926025,-87.648633194,ROBBERY,13,2
41.799490663,-87.593499384,ROBBERY,10,2
41.968815819,-87.674618145,ROBBERY,12,2
41.737072445,-87.648508275,ROBBERY,17,2
41.855982026,-87.718812721,ROBBERY,11,2
41.901245235,-87.750847276,ROBBERY,6,2
41.808415456,-87.685819071,ROBBERY,8,2
41.816133545,-87.619779248,ROBBERY,19,2
41.850930304,-87.734486079,ROBBERY,22,2
42.00552183,-87.662241448,ROBBERY,7,2
41.895505083,-87.71174182,ROBBERY,21,2
41.775015522,-87.683530209,ROBBERY,22,2
41.991269014,-87.69455577,ROBBERY,21,2
41.884609184,-87.766664678,ROBBERY,3,2
41.997383899,-87.709677147,ROBBERY,1,2
41.935848276,-87.766402429,ROBBERY,0,2
41.872709251,-87.711856258,ROBBERY,21,2
41.869491081,-87.643733672,ROBBERY,20,2
41.77472813,-87.586158618,ROBBERY,21,2
42.018496028,-87.675942011,ROBBERY,20,2
41.808507017,-87.676329034,ROBBERY,20,2
41.866235211,-87.720473094,ROBBERY,20,2
41.872847624,-87.725403415,ROBBERY,14,2
41.852868298,-87.63091491,THEFT,19,2
41.81035919,-87.606583156,ROBBERY,18,2
41.885481891,-87.627935689,THEFT,16,2
41.890032024,-87.630203077,THEFT,23,2
41.721325872,-87.620580034,THEFT,18,2
41.809125265,-87.631906508,ROBBERY,0,2
41.77307974,-87.700548903,ROBBERY,19,2
41.852834348,-87.716251454,ROBBERY,18,2
41.959344065,-87.711246791,ROBBERY,19,2
41.882381731,-87.629412971,THEFT,18,2
41.872709251,-87.711856258,ROBBERY,20,2
41.942364434,-87.755666892,ROBBERY,15,2
41.881883933,-87.640060441,ROBBERY,16,2
41.744462438,-87.575857383,ROBBERY,16,2
41.78797917,-87.670492074,ROBBERY,16,2
41.723340547,-87.625074428,ROBBERY,2,2
41.91091257,-87.6487694,ROBBERY,12,2
41.887216076,-87.755620452,ROBBERY,14,2
41.868165405,-87.62743954,ROBBERY,6,2
41.954359684,-87.663767383,ROBBERY,11,2
41.782268435,-87.684941919,ROBBERY,11,2
41.730048219,-87.553536385,ROBBERY,4,2
41.71443188,-87.643012967,ROBBERY,14,2
41.837963548,-87.617470765,THEFT,20,2
41.87435219,-87.726057418,THEFT,16,2
41.901122429,-87.715279828,ROBBERY,17,2
41.768646635,-87.628253023,ROBBERY,5,2
41.814067397,-87.599355017,THEFT,22,2
41.78238119,-87.703233008,ROBBERY,21,2
41.84431416,-87.719977688,ROBBERY,19,2
41.75752383,-87.586108987,ROBBERY,19,2
41.895506812,-87.650674935,ROBBERY,20,2
41.880910746,-87.711659284,ROBBERY,3,2
41.886693863,-87.706289153,ROBBERY,5,2
41.802951653,-87.685830073,ROBBERY,3,2
41.887232955,-87.667032196,ROBBERY,22,2
41.692358646,-87.623096746,ROBBERY,0,2
41.880473719,-87.626162064,ROBBERY,20,2
41.877079341,-87.678979612,ROBBERY,22,2
41.786873855,-87.655550394,ROBBERY,21,2
41.877209953,-87.715950918,ROBBERY,18,2
41.863852276,-87.727540817,ROBBERY,17,2
41.731836046,-87.622262697,THEFT,20,2
41.751151039,-87.575969317,THEFT,13,2
41.672528481,-87.62538649,ROBBERY,13,2
41.909868109,-87.727601895,ROBBERY,13,2
41.882381731,-87.629412971,ROBBERY,13,2
41.902297963,-87.751179331,ROBBERY,14,2
41.87900312,-87.629339891,ROBBERY,19,2
41.73614018,-87.62911796,ROBBERY,10,2
41.700128942,-87.563191667,ROBBERY,23,2
41.863948042,-87.708031315,ROBBERY,13,2
41.887123664,-87.754163303,ROBBERY,15,2
41.786742732,-87.664549996,ROBBERY,20,2
41.885481891,-87.627935689,THEFT,14,2
41.976290414,-87.905227221,THEFT,14,2
41.900402325,-87.757290488,ROBBERY,13,2
41.866859553,-87.667012497,ROBBERY,9,2
41.88014865,-87.7709013,ROBBERY,11,2
41.759215044,-87.651534922,ROBBERY,8,2
41.721763443,-87.621663126,ROBBERY,16,2
41.748244217,-87.741304677,ROBBERY,10,2
41.904790742,-87.69261564,ROBBERY,5,2
41.909231005,-87.631601529,ROBBERY,8,2
41.89200307,-87.628076963,ROBBERY,7,2
41.867383437,-87.629698686,ROBBERY,8,2
41.902216694,-87.664705483,ROBBERY,5,2
41.884606524,-87.765015813,ROBBERY,3,2
41.917290367,-87.716097519,ROBBERY,23,2
41.769185486,-87.625732415,THEFT,3,2
41.70351222,-87.620095666,ROBBERY,21,2
41.703205882,-87.613657589,ROBBERY,21,2
41.987427295,-87.777947182,ROBBERY,8,2
41.943844128,-87.649380278,ROBBERY,1,2
41.909335675,-87.733867034,ROBBERY,17,2
41.758772251,-87.585229528,ROBBERY,21,2
41.771457705,-87.662784203,ROBBERY,19,2
41.799490416,-87.617719417,ROBBERY,18,2
41.78590719,-87.672867445,ROBBERY,17,2
41.924406431,-87.733233575,ROBBERY,14,2
41.777336361,-87.654437309,THEFT,17,2
41.885741029,-87.631711749,THEFT,17,2
41.954507152,-87.653372774,ROBBERY,11,2
41.764151886,-87.683229302,ROBBERY,12,2
41.962106905,-87.71316862,ROBBERY,3,2
41.882450699,-87.641211065,THEFT,14,2
41.71907755,-87.536493709,ROBBERY,15,2
41.885436405,-87.703172565,ROBBERY,15,2
41.931994735,-87.766271177,THEFT,13,2
41.691389926,-87.535279454,ROBBERY,12,2
41.72166994,-87.662694015,THEFT,16,2
41.848196405,-87.676635117,ROBBERY,5,2
41.789498788,-87.657183855,ROBBERY,10,2
41.828889937,-87.621714345,ROBBERY,20,2
41.893387843,-87.621233905,ROBBERY,22,2
41.878638996,-87.627691486,ROBBERY,7,2
41.708897854,-87.631444286,ROBBERY,8,2
41.912270409,-87.753869895,ROBBERY,6,2
41.776099582,-87.645361967,ROBBERY,7,2
41.938838101,-87.745929333,ROBBERY,21,2
41.845037817,-87.702596579,ROBBERY,6,2
41.844445471,-87.710214089,ROBBERY,6,2
41.779147989,-87.691261104,ROBBERY,12,2
41.989293402,-87.705537043,ROBBERY,2,2
41.896819218,-87.747159347,ROBBERY,4,2
41.796785386,-87.661012975,ROBBERY,1,2
41.876526581,-87.71085724,ROBBERY,3,2
41.809629081,-87.597938463,ROBBERY,2,2
41.7678792,-87.683327303,THEFT,20,2
41.8671612,-87.646479181,THEFT,19,2
41.780110888,-87.615617777,ROBBERY,12,2
41.77999793,-87.629294594,ROBBERY,22,2
41.794257212,-87.620832396,ROBBERY,12,2
41.741155083,-87.707032887,ROBBERY,18,2
41.913275608,-87.747001448,ROBBERY,19,2
41.71909918,-87.655325332,ROBBERY,15,2
41.946241881,-87.655743334,THEFT,12,2
41.90990286,-87.634672812,THEFT,23,2
41.846050935,-87.726629757,ROBBERY,16,2
41.755397785,-87.653862266,ROBBERY,21,2
41.901541103,-87.720176003,ROBBERY,16,2
41.913183493,-87.753722024,ROBBERY,7,2
41.706987456,-87.620244029,ROBBERY,17,2
41.953443342,-87.744957048,THEFT,14,2
41.903929378,-87.62939674,ROBBERY,2,2
41.851990558,-87.689028236,ROBBERY,11,2
41.72607164,-87.682224947,THEFT,8,2
41.884305904,-87.660154954,ROBBERY,10,2
41.92551874,-87.644872439,ROBBERY,5,2
41.816198657,-87.644837601,ROBBERY,5,2
41.903561493,-87.653509519,THEFT,10,2
41.983649153,-87.658712242,THEFT,18,2
41.892155469,-87.683681176,ROBBERY,7,2
41.897742373,-87.676381197,ROBBERY,5,2
41.783887007,-87.7229079,THEFT,22,2
41.866993033,-87.656984681,THEFT,20,2
41.80055242,-87.668407712,ROBBERY,19,2
41.916152698,-87.687376554,ROBBERY,23,2
41.875874651,-87.745456097,ROBBERY,19,2
41.909262251,-87.774819215,ROBBERY,19,2
41.85144726,-87.731533881,ROBBERY,20,2
41.743298706,-87.614712408,ROBBERY,17,2
41.967400835,-87.7157795,ROBBERY,17,2
41.884561956,-87.696383641,ROBBERY,17,2
41.939566852,-87.724623088,ROBBERY,7,2
41.874034091,-87.747767808,ROBBERY,17,2
41.880386045,-87.754066247,ROBBERY,12,2
41.868541914,-87.639235361,THEFT,16,2
41.838067931,-87.644412415,ROBBERY,15,2
41.735479162,-87.653324829,THEFT,21,2
41.806840631,-87.660577742,ROBBERY,3,2
41.764377638,-87.663763302,ROBBERY,17,2
41.953885576,-87.65453007,THEFT,12,2
41.880779076,-87.721377025,ROBBERY,12,2
41.892571811,-87.621959165,ROBBERY,2,2
41.885106529,-87.65212608,THEFT,20,2
41.917279408,-87.717122734,ROBBERY,17,2
41.885326396,-87.633919718,ROBBERY,18,2
41.942816273,-87.668747429,ROBBERY,0,2
42.01158435,-87.664698279,ROBBERY,17,2
41.876121224,-87.641003973,THEFT,17,2
41.9109337,-87.647251872,ROBBERY,19,2
41.793141605,-87.684021912,THEFT,17,2
41.767504682,-87.686989416,ROBBERY,18,2
41.910624936,-87.667997673,ROBBERY,11,2
41.882394062,-87.627844798,ROBBERY,15,2
41.902740661,-87.718184568,ROBBERY,16,2
41.908654139,-87.744821133,ROBBERY,2,2
41.934084855,-87.725840253,ROBBERY,1,2
41.885452553,-87.725515293,ROBBERY,1,2
41.926251775,-87.75868592,ROBBERY,0,2
41.791306635,-87.732096742,ROBBERY,21,2
41.888525948,-87.644322264,ROBBERY,18,2
41.88171846,-87.627760426,THEFT,10,2
41.900840001,-87.726644015,ROBBERY,21,2
41.976851852,-87.654999693,THEFT,14,2
41.896442307,-87.655722728,THEFT,16,2
41.922039747,-87.697330182,THEFT,17,2
41.922039747,-87.697330182,ROBBERY,4,2
41.750936036,-87.682871596,ROBBERY,21,2
41.729973529,-87.602716366,ROBBERY,20,2
41.823904088,-87.688245927,ROBBERY,2,2
41.803419975,-87.619443526,ROBBERY,2,2
41.812469009,-87.613910419,THEFT,23,2
41.882394062,-87.627844798,ROBBERY,20,2
41.847974429,-87.720383157,ROBBERY,21,2
41.912140967,-87.763096313,ROBBERY,21,2
41.895518357,-87.710140273,ROBBERY,20,2
41.909460624,-87.758847562,ROBBERY,15,2
41.887869292,-87.750748449,ROBBERY,15,2
41.874508398,-87.627608412,THEFT,4,2
41.752718263,-87.553441626,ROBBERY,9,2
41.925463708,-87.648058986,ROBBERY,19,2
41.939102087,-87.726509353,ROBBERY,13,2
41.754636193,-87.557039348,ROBBERY,1,2
41.772998982,-87.576478539,ROBBERY,1,2
41.888057631,-87.629545308,ROBBERY,3,2
41.77803588,-87.610750127,ROBBERY,23,2
41.919608198,-87.760924427,ROBBERY,21,2
41.891404732,-87.628061509,THEFT,21,2
41.917234781,-87.775491899,ROBBERY,22,2
41.921889381,-87.738923226,ROBBERY,22,2
41.907751471,-87.74915702,THEFT,20,2
41.768070562,-87.650554067,ROBBERY,18,2
